
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,3,gaze,mushrooms,1448161908673,198,27,-1,0
m,1,3,gaze,mushrooms,1448161908773,196,29,0,1
m,1,3,gaze,mushrooms,1448161908873,195,29,0,0
m,1,3,gaze,mushrooms,1448161908974,187,34,0,0
m,1,3,gaze,mushrooms,1448161909073,181,38,0,0
m,1,3,gaze,mushrooms,1448161909173,177,43,0,0
m,1,3,gaze,mushrooms,1448161909273,163,109,0,0
m,1,3,gaze,mushrooms,1448161909374,158,108,0,0
m,1,3,gaze,mushrooms,1448161909473,157,108,0,0
m,1,3,gaze,mushrooms,1448161909573,158,110,0,0
m,1,3,gaze,mushrooms,1448161909673,158,114,0,0
m,1,3,gaze,mushrooms,1448161909773,198,267,1,1
m,1,3,gaze,mushrooms,1448161909874,200,269,1,0
m,1,3,gaze,mushrooms,1448161909973,194,270,1,0
m,1,3,gaze,mushrooms,1448161910073,183,271,1,0
m,1,3,gaze,mushrooms,1448161910173,174,270,1,0
m,1,3,gaze,mushrooms,1448161910273,170,264,1,0
m,1,3,gaze,mushrooms,1448161910373,166,258,1,0
m,1,3,gaze,mushrooms,1448161910473,164,252,1,0
m,1,3,gaze,mushrooms,1448161910573,164,245,1,0
m,1,3,gaze,mushrooms,1448161910674,229,247,1,0
m,1,3,gaze,mushrooms,1448161910773,228,246,1,0
m,1,3,gaze,mushrooms,1448161910873,234,249,1,0
m,1,3,gaze,mushrooms,1448161910973,241,261,1,0
m,1,3,gaze,mushrooms,1448161911074,247,266,1,0
m,1,3,gaze,mushrooms,1448161911174,250,269,1,0
m,1,3,gaze,mushrooms,1448161911273,253,273,1,0
m,1,3,gaze,mushrooms,1448161911374,176,420,2,1
m,1,3,gaze,mushrooms,1448161911473,177,417,2,0
m,1,3,gaze,mushrooms,1448161911574,174,417,2,0
m,1,3,gaze,mushrooms,1448161911673,174,416,2,0
m,1,3,gaze,mushrooms,1448161911774,174,416,2,0
m,1,3,gaze,mushrooms,1448161911873,175,417,2,0
m,1,3,gaze,mushrooms,1448161911973,175,417,2,0
m,1,3,gaze,mushrooms,1448161912073,145,328,-1,0
m,1,3,gaze,mushrooms,1448161912174,166,358,-1,0
m,1,3,gaze,mushrooms,1448161912274,506,394,-1,0
m,1,3,gaze,mushrooms,1448161912374,509,393,-1,0
m,1,3,gaze,mushrooms,1448161912473,510,393,-1,0
m,1,3,gaze,mushrooms,1448161912574,586,422,5,1
m,1,3,gaze,mushrooms,1448161912674,585,424,5,0
m,1,3,gaze,mushrooms,1448161912774,585,424,5,0
m,1,3,gaze,mushrooms,1448161912874,587,421,5,0
m,1,3,gaze,mushrooms,1448161912974,588,417,5,0
m,1,3,gaze,mushrooms,1448161913074,589,416,5,0
m,1,3,gaze,mushrooms,1448161913173,589,413,5,0
m,1,3,gaze,mushrooms,1448161913274,575,238,4,1
m,1,3,gaze,mushrooms,1448161913374,576,231,4,0
m,1,3,gaze,mushrooms,1448161913474,575,233,4,0
m,1,3,gaze,mushrooms,1448161913574,575,232,4,0
m,1,3,gaze,mushrooms,1448161913674,575,226,4,0
m,1,3,gaze,mushrooms,1448161913774,577,220,4,0
m,1,3,gaze,mushrooms,1448161913874,577,214,4,0
m,1,3,gaze,mushrooms,1448161913974,577,207,4,0
m,1,3,gaze,mushrooms,1448161914074,578,160,-1,0
m,1,3,gaze,mushrooms,1448161914175,578,169,-1,0
m,1,3,gaze,mushrooms,1448161914274,580,170,-1,0
m,1,3,gaze,mushrooms,1448161914375,578,174,-1,0
m,1,3,gaze,mushrooms,1448161914474,578,93,3,1
m,1,3,gaze,mushrooms,1448161914574,568,42,3,0
m,1,3,gaze,mushrooms,1448161914674,566,35,3,0
m,1,3,gaze,mushrooms,1448161914774,570,13,-1,0
m,1,3,gaze,mushrooms,1448161914874,570,13,-1,0
m,1,3,gaze,mushrooms,1448161914975,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915075,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915175,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915274,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915375,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915475,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915575,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915675,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915776,570,13,-1,0
m,1,3,gaze,mushrooms,1448161915876,953,34,6,1
m,1,3,gaze,mushrooms,1448161915976,949,45,6,0
m,1,3,gaze,mushrooms,1448161916075,950,44,6,0
m,1,3,gaze,mushrooms,1448161916176,953,42,6,0
m,1,3,gaze,mushrooms,1448161916276,960,40,6,0
m,1,3,gaze,mushrooms,1448161916375,964,38,6,0
m,1,3,gaze,mushrooms,1448161916476,964,34,6,0
m,1,3,gaze,mushrooms,1448161916576,963,30,6,0
m,1,3,gaze,mushrooms,1448161916675,962,28,-1,0
m,1,3,gaze,mushrooms,1448161916776,962,25,-1,0
m,1,3,gaze,mushrooms,1448161916876,962,24,-1,0
m,1,3,gaze,mushrooms,1448161916976,997,238,7,1
m,1,3,gaze,mushrooms,1448161917076,997,238,7,0
m,1,3,gaze,mushrooms,1448161917176,998,241,7,0
m,1,3,gaze,mushrooms,1448161917277,996,243,7,0
m,1,3,gaze,mushrooms,1448161917377,997,241,7,0
m,1,3,gaze,mushrooms,1448161917477,995,242,7,0
m,1,3,gaze,mushrooms,1448161917577,995,242,7,0
m,1,3,gaze,mushrooms,1448161917677,997,242,7,0
m,1,3,gaze,mushrooms,1448161917777,998,242,7,0
m,1,3,gaze,mushrooms,1448161917877,998,240,7,0
m,1,3,gaze,mushrooms,1448161917977,1001,237,7,0
m,1,3,gaze,mushrooms,1448161918077,1004,237,7,0
m,1,3,gaze,mushrooms,1448161918177,1005,238,7,0
m,1,3,gaze,mushrooms,1448161918277,983,424,8,1
m,1,3,gaze,mushrooms,1448161918377,984,423,8,0
m,1,3,gaze,mushrooms,1448161918477,983,427,8,0
m,1,3,gaze,mushrooms,1448161918578,985,426,8,0
m,1,3,gaze,mushrooms,1448161918678,984,429,8,0
m,1,3,gaze,mushrooms,1448161918777,979,430,8,0
m,1,3,gaze,mushrooms,1448161918878,977,431,8,0
m,1,3,gaze,mushrooms,1448161918977,977,431,8,0
m,1,3,gaze,mushrooms,1448161919077,979,430,8,0
m,1,3,gaze,mushrooms,1448161919178,981,429,8,0
m,1,3,gaze,mushrooms,1448161919277,982,427,8,0
m,1,3,gaze,mushrooms,1448161919378,984,424,8,0
m,1,3,gaze,mushrooms,1448161919477,806,408,-1,0
m,1,3,gaze,mushrooms,1448161919578,624,393,5,1
m,1,3,gaze,mushrooms,1448161919678,622,417,5,0
m,1,3,gaze,mushrooms,1448161919777,625,403,5,0
m,1,3,gaze,mushrooms,1448161919877,617,403,5,0
m,1,3,gaze,mushrooms,1448161919978,613,402,5,0
m,1,3,gaze,mushrooms,1448161920078,612,400,5,0
m,1,3,gaze,mushrooms,1448161920178,608,400,5,0
m,1,3,gaze,mushrooms,1448161920278,600,399,5,0
m,1,3,gaze,mushrooms,1448161920377,593,398,5,0
m,1,3,gaze,mushrooms,1448161920478,589,399,5,0
m,1,3,gaze,mushrooms,1448161920578,571,306,4,1
m,1,3,gaze,mushrooms,1448161920678,584,252,4,0
m,1,3,gaze,mushrooms,1448161920779,575,214,4,0
m,1,3,gaze,mushrooms,1448161920878,592,200,-1,0
m,1,3,gaze,mushrooms,1448161920979,593,201,-1,0
m,1,3,gaze,mushrooms,1448161921078,591,198,-1,0
m,1,3,gaze,mushrooms,1448161921179,589,194,-1,0
m,1,3,gaze,mushrooms,1448161921279,587,194,-1,0
m,1,3,gaze,mushrooms,1448161921378,586,190,-1,0
m,1,3,gaze,mushrooms,1448161921479,587,189,-1,0
m,1,3,gaze,mushrooms,1448161921578,470,149,-1,0
m,1,3,gaze,mushrooms,1448161921679,184,76,0,1
m,1,3,gaze,mushrooms,1448161921778,177,58,0,0
m,1,3,gaze,mushrooms,1448161921879,164,39,0,0
m,1,3,gaze,mushrooms,1448161921979,163,33,-1,0
m,1,3,gaze,mushrooms,1448161922079,162,32,-1,0
m,1,3,gaze,mushrooms,1448161922179,162,30,-1,0
m,1,3,gaze,mushrooms,1448161922279,163,28,-1,0
m,1,3,gaze,mushrooms,1448161922379,167,30,-1,0
m,1,3,gaze,mushrooms,1448161922479,167,30,-1,0
m,1,3,gaze,mushrooms,1448161922579,171,223,1,1
m,1,3,gaze,mushrooms,1448161922679,169,226,1,0
m,1,3,gaze,mushrooms,1448161922779,168,228,1,0
m,1,3,gaze,mushrooms,1448161922880,170,231,1,0
m,1,3,gaze,mushrooms,1448161922980,169,233,1,0
m,1,3,gaze,mushrooms,1448161923079,167,235,1,0
m,1,3,gaze,mushrooms,1448161923180,166,237,1,0
m,1,3,gaze,mushrooms,1448161923280,167,239,1,0
m,1,3,gaze,mushrooms,1448161923379,168,241,1,0
m,1,3,gaze,mushrooms,1448161923479,168,244,1,0
m,1,3,gaze,mushrooms,1448161923580,183,79,0,1
m,1,3,gaze,mushrooms,1448161923680,181,92,0,0
m,1,3,gaze,mushrooms,1448161923780,184,93,0,0
m,1,3,gaze,mushrooms,1448161923879,181,90,0,0
m,1,3,gaze,mushrooms,1448161923979,184,83,0,0
m,1,3,gaze,mushrooms,1448161924080,182,76,0,0
m,1,3,gaze,mushrooms,1448161924180,182,72,0,0
m,1,3,gaze,mushrooms,1448161924280,182,68,0,0
m,1,3,gaze,mushrooms,1448161924380,181,65,0,0
m,1,3,gaze,mushrooms,1448161924480,536,77,3,1
m,1,3,gaze,mushrooms,1448161924580,546,69,3,0
m,1,3,gaze,mushrooms,1448161924680,554,72,3,0
m,1,3,gaze,mushrooms,1448161924780,556,73,3,0
m,1,3,gaze,mushrooms,1448161924880,558,71,3,0
m,1,3,gaze,mushrooms,1448161924980,560,77,3,0
m,1,3,gaze,mushrooms,1448161925080,560,77,3,0
m,1,3,gaze,mushrooms,1448161925180,560,77,3,0
m,1,3,gaze,mushrooms,1448161925280,581,149,-1,0
m,1,3,gaze,mushrooms,1448161925380,579,114,3,1
m,1,3,gaze,mushrooms,1448161925481,578,77,3,0
m,1,3,gaze,mushrooms,1448161925580,579,82,3,0
m,1,3,gaze,mushrooms,1448161925680,581,80,3,0
m,1,3,gaze,mushrooms,1448161925780,580,78,3,0
m,1,3,gaze,mushrooms,1448161925881,577,80,3,0
m,1,3,gaze,mushrooms,1448161925980,586,240,4,1
m,1,3,gaze,mushrooms,1448161926081,586,245,4,0
m,1,3,gaze,mushrooms,1448161926180,584,260,4,0
m,1,3,gaze,mushrooms,1448161926280,584,257,4,0
m,1,3,gaze,mushrooms,1448161926380,583,258,4,0
m,1,3,gaze,mushrooms,1448161926481,582,258,4,0
m,1,3,gaze,mushrooms,1448161926580,581,263,4,0
m,1,3,gaze,mushrooms,1448161926681,580,266,4,0
m,1,3,gaze,mushrooms,1448161926780,578,267,4,0
m,1,3,gaze,mushrooms,1448161926881,575,268,4,0
m,1,3,gaze,mushrooms,1448161926980,574,268,4,0
m,1,3,gaze,mushrooms,1448161927080,576,270,4,0
m,1,3,gaze,mushrooms,1448161927181,959,249,7,1
m,1,3,gaze,mushrooms,1448161927281,960,252,7,0
m,1,3,gaze,mushrooms,1448161927381,970,245,7,0
m,1,3,gaze,mushrooms,1448161927480,975,240,7,0
m,1,3,gaze,mushrooms,1448161927581,975,236,7,0
m,1,3,gaze,mushrooms,1448161927680,980,70,6,1
m,1,3,gaze,mushrooms,1448161927781,985,65,6,0
m,1,3,gaze,mushrooms,1448161927881,978,61,6,0
m,1,3,gaze,mushrooms,1448161927980,981,60,6,0
m,1,3,gaze,mushrooms,1448161928081,854,50,-1,0
m,1,3,gaze,mushrooms,1448161928181,706,58,-1,0
m,1,3,gaze,mushrooms,1448161928281,586,76,3,1
m,1,3,gaze,mushrooms,1448161928381,579,80,3,0
m,1,3,gaze,mushrooms,1448161928480,577,81,3,0
m,1,3,gaze,mushrooms,1448161928580,575,84,3,0
m,1,3,gaze,mushrooms,1448161928682,593,260,4,1
m,1,3,gaze,mushrooms,1448161928781,588,256,4,0
m,1,3,gaze,mushrooms,1448161928882,588,255,4,0
m,1,3,gaze,mushrooms,1448161928981,544,360,-1,0
m,1,3,gaze,mushrooms,1448161929081,552,366,-1,0
m,1,3,gaze,mushrooms,1448161929181,292,432,-1,0
m,1,3,gaze,mushrooms,1448161929282,198,440,2,1
m,1,3,gaze,mushrooms,1448161929381,194,442,2,0
m,1,3,gaze,mushrooms,1448161929482,194,440,2,0
m,1,3,gaze,mushrooms,1448161929583,192,437,2,0
m,1,3,gaze,mushrooms,1448161929682,190,435,2,0
m,1,3,gaze,mushrooms,1448161929783,188,434,2,0
m,1,3,gaze,mushrooms,1448161929882,574,423,5,1
m,1,3,gaze,mushrooms,1448161929984,577,427,5,0
m,1,3,gaze,mushrooms,1448161930083,578,429,5,0
m,1,3,gaze,mushrooms,1448161930183,582,430,5,0
m,1,3,gaze,mushrooms,1448161930284,583,432,5,0
m,1,3,gaze,mushrooms,1448161930383,585,430,5,0
m,1,3,gaze,mushrooms,1448161930483,587,432,5,0
m,1,3,gaze,mushrooms,1448161930584,588,432,5,0
m,1,3,gaze,mushrooms,1448161930683,589,434,5,0
m,1,3,gaze,mushrooms,1448161930784,590,434,5,0
m,1,3,gaze,mushrooms,1448161930884,592,432,5,0
m,1,3,gaze,mushrooms,1448161930984,940,429,8,1
m,1,3,gaze,mushrooms,1448161931084,937,427,8,0
m,1,3,gaze,mushrooms,1448161931183,945,417,8,0
m,1,3,gaze,mushrooms,1448161931283,941,417,8,0
m,1,3,gaze,mushrooms,1448161931384,961,418,8,0
m,1,3,gaze,mushrooms,1448161931484,965,417,8,0
m,1,3,gaze,mushrooms,1448161931584,965,417,8,0
m,1,3,gaze,mushrooms,1448161931684,965,417,8,0
m,1,3,gaze,mushrooms,1448161931784,946,320,-1,0
m,1,3,gaze,mushrooms,1448161931884,946,320,-1,0
m,1,3,gaze,mushrooms,1448161931984,946,320,-1,0
m,1,3,gaze,mushrooms,1448161932084,617,257,4,1
m,1,3,gaze,mushrooms,1448161932184,722,240,-1,0
m,1,3,gaze,mushrooms,1448161932284,972,218,7,1
m,1,3,gaze,mushrooms,1448161932385,974,219,7,0
m,1,3,gaze,mushrooms,1448161932484,978,215,7,0
m,1,3,gaze,mushrooms,1448161932584,984,210,7,0
m,1,3,gaze,mushrooms,1448161932685,985,207,7,0
m,1,3,gaze,mushrooms,1448161932784,986,200,-1,0
m,1,3,gaze,mushrooms,1448161932885,987,196,-1,0
m,1,3,gaze,mushrooms,1448161932985,984,80,6,1
m,1,3,gaze,mushrooms,1448161933084,982,79,6,0
m,1,3,gaze,mushrooms,1448161933185,983,79,6,0
m,1,3,gaze,mushrooms,1448161933284,840,47,-1,0
m,1,3,gaze,mushrooms,1448161933385,771,53,-1,0
m,1,3,gaze,mushrooms,1448161933484,570,54,3,1
m,1,3,gaze,mushrooms,1448161933585,569,65,3,0
m,1,3,gaze,mushrooms,1448161933685,568,63,3,0
m,1,3,gaze,mushrooms,1448161933785,569,64,3,0
m,1,3,gaze,mushrooms,1448161933885,568,62,3,0
m,1,3,gaze,mushrooms,1448161933985,566,62,3,0
m,1,3,gaze,mushrooms,1448161934084,192,37,0,1
m,1,3,gaze,mushrooms,1448161934185,184,44,0,0
m,1,3,gaze,mushrooms,1448161934285,187,49,0,0
m,1,3,gaze,mushrooms,1448161934385,187,51,0,0
m,1,3,gaze,mushrooms,1448161934485,182,51,0,0
m,1,3,gaze,mushrooms,1448161934585,181,54,0,0
m,1,3,gaze,mushrooms,1448161934685,180,58,0,0
m,1,3,gaze,mushrooms,1448161934784,152,165,-1,0
m,1,3,gaze,mushrooms,1448161934886,177,197,-1,0
m,1,3,gaze,mushrooms,1448161934985,174,202,-1,0
m,1,3,gaze,mushrooms,1448161935086,174,233,1,1
m,1,3,gaze,mushrooms,1448161935186,175,254,1,0
m,1,3,gaze,mushrooms,1448161935285,176,264,1,0
m,1,3,gaze,mushrooms,1448161935387,178,282,1,0
m,1,3,gaze,mushrooms,1448161935487,177,282,1,0
m,1,3,gaze,mushrooms,1448161935586,175,282,1,0
m,1,3,gaze,mushrooms,1448161935686,175,281,1,0
m,1,3,gaze,mushrooms,1448161935786,172,281,1,0
m,1,3,gaze,mushrooms,1448161935886,172,281,1,0
m,1,3,gaze,mushrooms,1448161935987,172,280,1,0
m,1,3,gaze,mushrooms,1448161936086,172,278,1,0
m,1,3,gaze,mushrooms,1448161936186,179,401,2,1
m,1,3,gaze,mushrooms,1448161936287,174,410,2,0
m,1,3,gaze,mushrooms,1448161936386,179,413,2,0
m,1,3,gaze,mushrooms,1448161936487,177,412,2,0
m,1,3,gaze,mushrooms,1448161936586,176,414,2,0
m,1,3,gaze,mushrooms,1448161936687,176,415,2,0
m,1,3,gaze,mushrooms,1448161936786,175,417,2,0
m,1,3,gaze,mushrooms,1448161936887,175,421,2,0
m,1,3,gaze,mushrooms,1448161936986,558,406,5,1
m,1,3,gaze,mushrooms,1448161937087,566,397,5,0
m,1,3,gaze,mushrooms,1448161937186,569,396,5,0
m,1,3,gaze,mushrooms,1448161937287,610,449,5,0
m,1,3,gaze,mushrooms,1448161937388,610,449,5,0
m,1,3,gaze,mushrooms,1448161937487,610,449,5,0
m,1,3,gaze,mushrooms,1448161937587,610,449,5,0
m,1,3,gaze,mushrooms,1448161937687,647,510,-1,0
m,1,3,gaze,mushrooms,1448161937788,646,502,-1,0
m,1,3,gaze,mushrooms,1448161937888,636,401,-1,0
m,1,3,gaze,mushrooms,1448161937988,620,391,5,1
m,1,3,gaze,mushrooms,1448161938087,624,388,-1,0
m,1,3,gaze,mushrooms,1448161938187,997,425,8,1
m,1,3,gaze,mushrooms,1448161938288,990,426,8,0
m,1,3,gaze,mushrooms,1448161938388,1005,444,8,0
m,1,3,gaze,mushrooms,1448161938487,1005,444,8,0
m,1,3,gaze,mushrooms,1448161938588,1005,444,8,0
m,1,3,gaze,mushrooms,1448161938688,1005,444,8,0
m,1,3,gaze,mushrooms,1448161938788,1005,444,8,0
m,1,3,gaze,mushrooms,1448161938888,1042,409,-1,0
m,1,3,gaze,mushrooms,1448161938988,1033,408,-1,0
m,1,3,gaze,mushrooms,1448161939089,1026,409,8,1
m,1,3,gaze,mushrooms,1448161939188,1026,406,8,0
m,1,3,gaze,mushrooms,1448161939289,1030,404,-1,0
